56	0.285532699562815
59	0.281994454826161
66	0.25830691922037
74	0.281533140853335
75	0.26670093653267
80	0.255951788676147
81	0.25078154798077
84	0.280593862960141
86	0.24863508706645
91	0.280656285858628
94	0.279041713635149
95	0.271828483062677
96	0.26624889060847
98	0.282847253070021
100	0.254520778832693
101	0.285725366735516
103	0.25728722204292
105	0.247512238129361
107	0.273634942195222
108	0.269206424582637
111	0.257114654364765
113	0.279693713761507
116	0.276161040547045
117	0.221547068377172
118	0.252178113808419
119	0.264440714453389
122	0.25069334978821
125	0.261653942327195
128	0.265198280404119
140	0.283817382474512
143	0.245803047273938
151	0.267824280843164
153	0.245707835562298
162	0.282612614173631
167	0.24901746258903
176	0.26775371616794
180	0.246213677402391
183	0.264778577751315
184	0.269213645662068
186	0.281705147040198
187	0.277977009730491
194	0.222577819298949
200	0.252728234717629
201	0.285670711470756
203	0.254812510990712
204	0.285522048845012
218	0.262872430563261
223	0.280847130737064
228	0.271265884134525
233	0.260556378761679
240	0.267515136078613
244	0.283244270221672
250	0.258656217876293
267	0.266703803239403
273	0.262472284468967
281	0.208614524660399
285	0.275565286656236
292	0.278764391061484
294	0.279010918617732
297	0.241390436831913
298	0.268568568361128
303	0.281799688898516
309	0.225561140944123
311	0.253075793421503
313	0.245958090785183
314	0.277726676230599
315	0.244677694096608
317	0.269848797934573
318	0.284205925244786
319	0.247536719767076
322	0.274809572833996
323	0.249207951039798
326	0.242684519131766
333	0.267753055705067
337	0.247946916773045
339	0.284844804716412
340	0.263674580215226
341	0.280573639821214
342	0.267757108964915
343	0.241571805968686
344	0.238315738305673
345	0.280926477568745
346	0.268957543325613
347	0.23021268965007
348	0.2700150018258
351	0.274099857935407
352	0.284314190491761
353	0.279112322550461
355	0.243000303559304
357	0.256191792004032
359	0.281214527904456
363	0.264541454168207
364	0.285217756395431
365	0.258326651542408
370	0.273318508658712
372	0.285573491155285
373	0.255140673395148
375	0.275222287926394
377	0.264868938126133
381	0.265330705673903
384	0.282353971317544
385	0.265637223622175
387	0.268249731403893
389	0.241662833446039
390	0.241331176249039
395	0.252228898204015
397	0.257209153302107
398	0.258034949830345
405	0.23989856942195
406	0.26315277359923
407	0.224914823256391
409	0.249890172052861
410	0.234224016418858
411	0.255393089785585
412	0.236230796106498
413	0.257641255275011
415	0.284357225051126
418	0.260240644569077
421	0.277708690682969
422	0.258230860895056
424	0.255719206623515
425	0.268207986277728
428	0.236740744038628
429	0.249381087590846
432	0.219500838328826
433	0.235369503240657
435	0.279443322578305
436	0.242867425175538
437	0.264250575040473
438	0.26069424140142
439	0.28113674379682
441	0.279763027837856
442	0.274442035290536
443	0.261325631612832
446	0.262927393409908
447	0.266776933684894
448	0.264829391162212
449	0.248452676291939
451	0.252534121240013
452	0.269192690692253
453	0.265318022856464
454	0.260935188219525
462	0.242595717768219
463	0.268698297203737
464	0.246681505120624
466	0.271029530774283
467	0.263305663056721
471	0.255307275886861
473	0.272291634210884
474	0.248235031965114
476	0.274807095648009
478	0.26870760245465
479	0.261774215865168
480	0.271989528695817
484	0.25636640567565
489	0.249321453992049
490	0.260761208151521
491	0.24456301238254
492	0.26841296566523
493	0.271166924217242
494	0.274962827599185
495	0.255668102391495
496	0.258448785386756
498	0.28300630884563
499	0.280045682040972
500	0.285593432640842
501	0.274839627298506
502	0.280706768213632
503	0.262122188517638
506	0.260598684620879
507	0.282432858101359
510	0.255782842394364
511	0.27732599552316
512	0.262071253076563
513	0.269557376718806
516	0.260276171371349
517	0.284917476160817
522	0.283485861501262
523	0.280157672902523
524	0.240183493861712
525	0.273524463062505
526	0.268300887396797
527	0.259875798695847
528	0.265965040731148
532	0.273394250562458
533	0.267176283713519
534	0.234016978913151
535	0.192875433809394
536	0.238103592292828
